screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
KanganaTeam,2020-12-03T02:12:58Z,"My director Vijay sir is very kind he gave me a break yesterday, so we could celebrate Rangoli’s birthday, here are some pictures 💝 https://t.co/bu3no3QGnr",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1334319688990355458
KanganaTeam,2020-12-02T04:54:52Z,Called love jihad cases. Don’t you write your perverted overtly romanticised teenager like mess using love jihad and glorifying it. these women seeking help and we need strong laws to help them. We need to protect our people those like you who come in the way will be crushed.,KanganaTeam,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333998044027576321
KanganaTeam,2020-12-02T04:51:32Z,"Mr Nandi get one thing straight love is based on honesty and truth. Love transcends religions, caste and even nationalities. But when one partner lies about his identity and cheats other that is not love in such cases when women survive and complain then only they are (cont)",KanganaTeam,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333997203174559744
KanganaTeam,2020-12-02T04:47:30Z,"What is wrong with these dumb fools who gives them the space to write any rubbish, he is calling fraud marriages where men cheat women by hiding names and identities when they get caught women are beheaded or burnt alive he is trying to project such evil practices as love (cont) https://t.co/pWhg46wxvP",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333996190606606336
KanganaTeam,2020-12-02T04:43:21Z,Sir your views on love and jihad are so myopic that I wonder if you are naive or simply cunning. Even a dumb person knows love jihad only applies to frauds who cheat by hiding identities and later force conversion. Why are you talking about love marriages here I don’t get ? https://t.co/YWFyp0HRz5,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333995144987566083
KanganaTeam,2020-12-02T04:00:26Z,@PinkvillaAunty Ha ha yes he is Pluto is also Hydrabadi she wanted one from here 🥰,PinkvillaAunty,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333984342142455808
KanganaTeam,2020-12-02T03:44:13Z,"Happy birthday to my one and only, though Rangoli is always happy and giggly but I know essentially deep down she is a mom, here’s another addition to her family.... friends meet Gappu Chandel... 💕 https://t.co/wNMxZQtEKx",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333980262741336064
KanganaTeam,2020-12-01T05:34:30Z,"@JJassiOfficial मैं भी एक किसान परिवार से हूँ, आपने कौन सा बिल पढ़ा है?अगर बिल पढ़ा होता तो साफ़ दिखता की जिन किसानों को नई सुविधाएँ नहीं चाहिए वो पुराने तरीक़े से लेन देन कर सकते हैं, new bill also provides the option of the previous structure if some are comfortable with that they can choose.",JJassiOfficial,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,,1333645628597968898
KanganaTeam,2020-12-01T05:01:59Z,"@JJassiOfficial जस्सी जी इतना ग़ुस्सा क्यूँ हो रहे हैं, #FarmersBill2020 is a revolutionary bill, this will take farmers to new heights of empowerment, मैं तो फ़ार्मर्ज़ के हक़ की बात कर रही हूँ, आप किसके हक़ की बात कर रहे हैं पता नहीं 🙂",JJassiOfficial,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,,1333637445615722501
KanganaTeam,2020-12-01T04:38:12Z,"देशद्रोह से आपको पैसा, अंतरष्ट्रिया पुरस्कार, मित्र, सहयोग सब कुछ मिलेगा, मगर देशप्रेम से आपको दुश्मन मिलेंगे,संघर्ष मिलेगा, पूर्वजों की सभ्यता की लड़ाई विरासत में मिलेगी,आपकी ज़िंदगी है आपका निर्णय होना चाहिए,समझदारी की ज़िंदगी जीनी है या मूर्खता की?
मैं तो पैदाइशी मूर्ख हूँ 🙂 https://t.co/Ey1RpPZQjC",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1333631462441009153
KanganaTeam,2020-12-01T02:44:48Z,Sadhguru Center for a Conscious Planet established in hospital affiliated to Harvard - The Week https://t.co/xgexvpU2dS,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333602922823774208
KanganaTeam,2020-11-30T13:32:12Z,"मोदी जी कितना समझाएँगे,कितनी बार समझाएँगे?शाहीन बाग में ख़ून की नदियाँ बहाने वाले भी ख़ूब समझते थे की उनकी नागरिकता कोई नहीं छीन रहा, लेकिन फिर भी उन्होंने दंग्गे किए देश में आतंक फैलाया और अंतरष्ट्रिया स्तर पे ख़ूब पुरस्कार भी जीते, इस देश को ज़रूरत है धर्म और नैतिक मूल्यों की.. https://t.co/nJpqo57lfU",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1333403459459059713
KanganaTeam,2020-11-30T10:28:36Z,"Guru Nanak Jayanti ki shubhkaamnaaein 🙏 
#GuruNanakJayanti https://t.co/B6lbXlpsEi",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1333357251839496193
KanganaTeam,2020-11-30T09:12:21Z,"@RizwanSiddiquee And you not just a lawyer for me but a brother as well, who is battling multiple cases every day while I shoot, thanks to this team and special thanks to you 🙏",RizwanSiddiquee,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333338064807202817
KanganaTeam,2020-11-30T01:48:08Z,"Woke up to some videos and pictures of Aksht’s wedding, sharing one with my friends here.
This was undoubtedly the most wonderful time of my life these memories will always hold a special place in my heart. So many things came together and magic happened. Do watch when you can ❤️ https://t.co/PV5AsNBcow",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333226275989647361
KanganaTeam,2020-11-29T16:44:25Z,"My whole family visited the original temple of Maa Ambika for the first time in Udaipur this month. They were thrilled to be there. That temple is so alive consecrated with SHAKTI.
Very fortunate to have found her ❤️ https://t.co/F7O6GUE3AI",KanganaTeam,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333089442920185856
KanganaTeam,2020-11-29T16:40:08Z,How lovely .... this is an old video 🙂 https://t.co/TvtOfSrjre,,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1333088366678609921
KanganaTeam,2020-11-29T12:24:06Z,"मुझे कुछ समझ नहीं आ रहा, थोड़ा इटालीयन में समझाओ....... https://t.co/4JeseH4Hs8",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1333023930882338820
KanganaTeam,2020-11-29T09:37:41Z,"Isko bhi tukde karne hain usko bhi tukde karne hain, sab todne ki he baat karte hain lekin Kashmir ho ya Ladakh jodne ki baat sirf Modi ji karte hain 🙂 https://t.co/lQChmIw9F4",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,hi,1332982050148683777
KanganaTeam,2020-11-29T03:24:47Z,"Reveals India’s own character as a mother, child who does most drama unfairly gets most attention and advantages. And the one who is worthy, sensitive most caring and deserving ends up being a nanny to the one who keeps throwing fits.... we need to introspect #anticonversionbill",KanganaTeam,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1332888207583809536
KanganaTeam,2020-11-29T03:21:55Z,"She is my friends widow a parsi woman who is being harassed by her family for conversion. I want to ask @PMOIndia minority that don’t do sympathy seeking drama, beheadings, riots and conversions, how are we protecting them? Parsis shockingly decreasing numbers ( cont.)",KanganaTeam,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for iPhone,en,1332887487899983876
